ID	Name	Matches	
RXN-18380	n CDP-ribitol + Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  n CMP + (Rib-ol-P)<sub>n</sub>-(Rib-ol)-P-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + n H<SUP>+</SUP>	CPD-19303, CPD-1111, CMP, CPD-19301, PROTON	
RXN-18016	n CDP-ribitol + Rib-ol-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  n CMP + (Rib-ol-P)<sub>n</sub>-Rib-ol-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + n H<SUP>+</SUP>	CPD-19308, CPD-1111, CMP, PROTON, CPD-19307	
ALGINATE-SYNTHASE-RXN	n GDP-&alpha;-D-mannuronate  &rarr;  poly(&beta;-D-mannuronate)<sub>(n)</sub> + n GDP + n H<SUP>+</SUP>	GDP, CPD-1828, PROTON, Poly-beta-D-Mannuronate	
RXN-14452	n H<SUP>+</SUP><sub>[in]</sub>  &rarr;  n H<SUP>+</SUP><sub>[out]</sub>	PROTON	
RXN-11444	n melanochrome  &rarr;  eumelanin	CPD-12379	
3.6.3.15-RXN	n Na<SUP>+</SUP><sub>[in]</sub> + ATP + H<sub>2</sub>O  &harr;  n Na<SUP>+</SUP><sub>[out]</sub> + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, NA+, Pi	
RXN-8380	n S<sup>0</sup> + HS<SUP>-</SUP>  &rarr;  (sulfide)<sub><i>n+1</i></sub> + H<SUP>+</SUP>	PROTON, CPD-846, Elemental-Sulfur	
TEICHOICSYN5-RXN	n UDP-&alpha;-D-glucose + (Gro-P)<sub>n</sub>-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  [(2-Glc)-Gro-P]<sub>n</sub>-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + n UDP + n H<SUP>+</SUP>	Teichoic-P-Gro, PROTON, UDP, CPD-12575, Teichoic-P-Gro-Glc	
RXN-18017	n UDP-&alpha;-D-glucose + (Rib-ol-P)<sub>n</sub>-Rib-ol-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  (2-Glc-Rib-ol)<sub>n</sub>-Rib-ol-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + UDP + H<SUP>+</SUP>	CPD-19309, CPD-19308, PROTON, UDP, CPD-12575	
RXN-18053	n UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + [(Chol-P-GalNAc)-(Chol-P-GalNAc)-(Rib-ol)-P-Glc-AATGal]<sub>n</sub>-PP-undecaprenol  &rarr;  [(Chol-P-GalNAc)-(Chol-P-GalNAc)-(GalNAc-Rib-ol)-P-Glc-AATGal]<sub>n</sub>-PP-undecaprenol + n UDP + n H<SUP>+</SUP>	PROTON, UDP, CPD-14795, CPD-19337, CPD-19329	
2.4.1.53-RXN	n UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + (Rib-ol-P)<sub>n</sub>-(Rib-ol)-P-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  (Rib-ol-P)<sub>n</sub>-[2-(&alpha;GlcNac)-Rib-ol-P]-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + UDP + H<SUP>+</SUP>	CPD-19303, CPD-19793, PROTON, UDP, UDP-N-ACETYL-D-GLUCOSAMINE	
RXN-18020	n UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + (Rib-ol-P)<sub>n</sub>-[2-(&alpha;GlcNac)-Rib-ol-P]-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  [2-(&beta;GlcNac)-Rib-ol-P]<sub>n</sub>-[2-(&alpha;GlcNac)-Rib-ol-P]-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + n UDP + n H<SUP>+</SUP>	CPD-19793, PROTON, UDP, UDP-N-ACETYL-D-GLUCOSAMINE, CPD-19311	
RXN0-5413	n UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + <i>N</i>-acetyl-D-glucosamine  &rarr;  poly-&beta;-1,6-<i>N</i>-acetyl-D-glucosamine + n UDP	N-acetyl-D-glucosamine, CPD0-1192, UDP, UDP-N-ACETYL-D-GLUCOSAMINE	
RXN-19249	N&alpha;,N&epsilon;-diacetyl-lysyl-D-alanyl-D-alanine + H<sub>2</sub>O  &harr;  N&alpha;,N&epsilon;-diacetyl-lysyl-D-alanine + D-alanine + H<SUP>+</SUP>	D-ALANINE, WATER, PROTON, CPD-20746, CPD0-1965	
3.5.1.64-RXN	N(&alpha;)-benzyloxycarbonyl-L-leucine + H<sub>2</sub>O + H<SUP>+</SUP>  =  L-leucine + CO<SUB>2</SUB> + benzyl alcohol	BENZYL-ALCOHOL, CARBON-DIOXIDE, WATER, PROTON, LEU, CPD-199	
1.14.13.8-RXN	N,N-dimethylaniline + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  <i>N,N</i>-dimethylaniline-<i>N</i>-oxide + NADP<sup>+</sup> + H<sub>2</sub>O	NN-DIMETHYLANILINE-N-OXIDE, WATER, PROTON, NN-DIMETHYLANILINE, NADP, NADPH, OXYGEN-MOLECULE	
NN-DIMETHYLFORMAMIDASE-RXN	N,N-Dimethylformamide + H<sub>2</sub>O  =  dimethylamine + formate	DIMETHYLAMINE, FORMATE, WATER, CPD-581	
RXN-13201	N-(aminomethyl)urea + H<sub>2</sub>O  &rarr;  <i>N</i>-(hydroxymethyl)urea + ammonium	N-HYDROXYMETHYLUREA, AMMONIUM, WATER, CPD-14174	
RXN-13200	N-(carboxyaminomethyl)urea + 2 H<SUP>+</SUP>  &rarr;  N-(aminomethyl)urea + CO<SUB>2</SUB>	CARBON-DIOXIDE, PROTON, CPD-14174, CPD-14173	
RXN-18008	n-1 CDP-ribitol + Rib-ol-P-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  n-1 CMP + (Rib-ol-P)<sub>n</sub>-(Rib-ol)-P-Gro-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + n-1 H<SUP>+</SUP>	CPD-19303, CPD-1111, CMP, PROTON, CPD-19302	
RXN-14267	N-acetyl-&alpha;-<i>D</i>-muramoyl-<i>L</i>-alanine(1-) + H<sub>2</sub>O  &rarr;  <i>N</i>-acetyl-D-muramate + L-alanine	NACMUR, WATER, L-ALPHA-ALANINE, CPD-15184	
RXN-19256	N-acetyl-muramoyl-(L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanyl-D-alanine) + H<sub>2</sub>O  &harr;  N-acetyl-muramoyl-(L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanine) + D-alanine	D-ALANINE, WATER, CPD-20757, CPD-20756	
3.4.19.11-RXN	N-acetylmuramoyl-L-ala-D-glu-(L)-<i>meso</i>-diaminopimelate -(L)-D-ala + H<sub>2</sub>O  &rarr;  N-acetylmuramoyl-L-ala-D-glu + <i>meso</i>-diaminopimeloyl-alanine	CPD-13528, WATER, CPD-13529, CPD-13527	
4.2.1.103-RXN	N-cyclohexylformamide  =  cyclohexyl-isocyanide + H<sub>2</sub>O	CYCLOHEXYL-ISOCYANIDE, WATER, N-CYCLOHEXYLFORMAMIDE	
RXN4FS-3	N-dimethylethanolamine phosphate + CTP + H<SUP>+</SUP>  &rarr;  CDP-<i>N</i>-dimethylethanolamine + diphosphate	CPD4FS-1, CTP, PPI, PROTON, CPD-5441	
RXN-8674	N-ethylglycine + H<sub>2</sub>O + oxygen + H<SUP>+</SUP>  &rarr;  glyoxylate + ethylamine + hydrogen peroxide	ETHANAMINE, GLYOX, WATER, PROTON, HYDROGEN-PEROXIDE, CPD-10490, OXYGEN-MOLECULE	
FORMIMINOASPARTATE-DEIMINASE-RXN	N-formimino-L-aspartate + H<sub>2</sub>O  =  ammonium + <i>N</i>-formyl-L-aspartate	CPD-583, AMMONIUM, WATER, CPD-1126	
RXN-13557	N-formyldemecolcine + H<sub>2</sub>O  &rarr;  demecolcine + formate	CPD-9787, FORMATE, WATER, CPD-14544	
RXN-9202	N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation + acetonedicarboxylate + H<SUP>+</SUP>  &rarr;  4-(1-methyl-2-pyrrolidinyl)-3-oxobutanoate + CO<SUB>2</SUB>	CPD-9779, CPD-9778, CARBON-DIOXIDE, PROTON, CPD-7994	
RXN-9195	N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation + acetyl-CoA  &rarr;  1-methylpyrrolidine-2-acetyl-CoA	CPD-9771, ACETYL-COA, CPD-7994	
RXN-8252	N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation + CO<SUB>2</SUB>  &rarr;  hygrine	CARBON-DIOXIDE, CPD-7995, CPD-7994	
RXN-8246	N-methylaminobutanal  &rarr;  N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation + H<sub>2</sub>O	WATER, CPD-7994, CPD-7993	
2.7.7.57-RXN	N-methylethanolamine phosphate + CTP + H<SUP>+</SUP>  &rarr;  CDP-N-methylethanolamine + diphosphate	CDP-N-METHYLETHANOLAMIN, CTP, PPI, PROTON, CPD-406	
ALKYLAMIDASE-RXN	N-methylhexanamide + H<sub>2</sub>O  =  methylamine + hexanoate	WATER, HEXANOATE, METHYLAMINE, N-METHYLHEXANAMIDE	
RXN-18630	N-[(3R)-6-(5,6-dihydropyridin-2-yl)-7-hydroxy-8-[(2E)-1-hydroxybut-2-en-1-yl]-2-oxo-1,5-oxathiocan-3-yl]acetamide + an oxidized unknown electron carrier  &rarr;  N-[(3R)-8-[(2E)-but-2-enoyl]-6-(5,6-dihydropyridin-2-yl)-2-oxo-4,8-dihydro-3H-1,5-oxathiocin-3-yl]acetamide + a reduced unknown electron carrier + H<sub>2</sub>O	Donor-H2, WATER, CPD-19923, CPD-19922	
RXN-18629	N-[(3R)-8-[(2E)-but-2-enoyl]-6-(5,6-dihydropyridin-2-yl)-2-oxo-4,8-dihydro-3H-1,5-oxathiocin-3-yl]acetamide  &harr;  coelimycin P1	CPD-19921, CPD-19922	
RXN-13340	N-[2-(carboxylatoamino)-1,2-bis(1H-indol-3-yl)ethyl]carbamate + 2 H<SUP>+</SUP>  &rarr;  protodeoxyviolaceinate + ammonium + CO<SUB>2</SUB>	AMMONIUM, CARBON-DIOXIDE, PROTON, CPD-19471, CPD-14320	
RXN-18168	N-[2-(carboxylatoamino)-1,2-bis(1H-indol-3-yl)ethyl]carbamate + H<SUP>+</SUP>  &harr;  chromopyrrolate + ammonium	AMMONIUM, CPD-11786, PROTON, CPD-19471	
RXN-16142	N1-hydroxy-roquefortine C + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  roquefortine L + an oxidized [NADPH-hemoprotein reductase] + 2 H<sub>2</sub>O	WATER, CPD-17392, OXYGEN-MOLECULE, CPD-17395	
1.5.1.24-RXN	N5-(L-1-carboxyethyl)-L-ornithine + NADP<sup>+</sup> + H<sub>2</sub>O  &larr;  pyruvate + L-ornithine + NADPH + H<SUP>+</SUP>	WATER, PROTON, L-ORNITHINE, CPD-307, NADP, NADPH, PYRUVATE	
RXN-16708	N6-([prokaryotic ubiquitin-like protein]-&gamma;-L-glutamyl)-[protein]-L-lysine + H<sub>2</sub>O  &rarr;  a [prokaryotic ubiquitin-like protein] C-terminal L-glutamate + a [protein]-L-lysine	Pup-C-terminal-L-glutamate, Protein-L-lysine, WATER, N6-Pup-gamma-L-glutamyl-protein-L-lysine	
2.6.1.65-RXN	N6-acetyl-&beta;-lysine + 2-oxoglutarate  &harr;  L-glutamate + 3-oxo-6-acetamidohexanoate	2-KETOGLUTARATE, 3-OXO-6-ACETAMIDOHEXANOATE, GLT, 3-AMINO-6-ACETAMIDOHEXANOATE	
RXN-13584	N<sub>2</sub><SUB>[membrane]</SUB> + 4 H<SUP>+</SUP><SUB>[membrane]</SUB> + 4 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  hydrazine<SUB>[membrane]</SUB>	PROTON, HYDRAZINE, NITROGEN-MOLECULE	
RXN-14457	N<sup>&omega;</sup>-hydroxy-L-arginine + H<sub>2</sub>O  &rarr;  L-ornithine + hydroxyurea	WATER, HYDROXY-UREA, L-ORNITHINE, CPD-13518	
SUCCARGDIHYDRO-RXN	N<SUP>2</SUP>-succinyl-L-arginine + 2 H<SUP>+</SUP> + 2 H<sub>2</sub>O  &rarr;  2 ammonium + N<sup>2</sup>-succinyl-L-ornithine + CO<SUB>2</SUB>	AMMONIUM, CARBON-DIOXIDE, WATER, PROTON, CPD-421, N2-SUCCINYLORNITHINE	
SUCCGLUALDDEHYD-RXN	N<sup>2</sup>-succinyl-L-glutamate 5-semialdehyde + NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  N<SUP>2</SUP>-succinylglutamate + NADH + 2 H<SUP>+</SUP>	WATER, PROTON, CPD-822, N2-SUCCINYLGLUTAMATE, NAD, NADH	
SUCCORNTRANSAM-RXN	N<sup>2</sup>-succinyl-L-ornithine + 2-oxoglutarate  &harr;  L-glutamate + N<sup>2</sup>-succinyl-L-glutamate 5-semialdehyde	2-KETOGLUTARATE, GLT, CPD-822, N2-SUCCINYLORNITHINE	
SUCCGLUDESUCC-RXN	N<SUP>2</SUP>-succinylglutamate + H<sub>2</sub>O  &rarr;  L-glutamate + succinate	WATER, GLT, N2-SUCCINYLGLUTAMATE, SUC	
RXN0-963	N<sup>6</sup>-(6-phospho-D-fructosyl)-L-lysine + H<sub>2</sub>O  &rarr;  &beta;-D-glucose 6-phosphate + L-lysine	GLC-6-P, WATER, LYS, FRUCTOSELYSINE-6-PHOSPHATE	
RXN1QP9-73	N<sup>6</sup>-(6-phospho-D-glucosyl)-L-lysine + H<sub>2</sub>O  &rarr;  L-lysine + D-fructofuranose 6-phosphate	CPD-18719, WATER, LYS, CPD-21708	
RXN0-4841	N<sup>6</sup>-(D-fructosyl)-L-lysine  &harr;  N<sup>6</sup>-(D-psicosyl)-L-lysine	FRUCTOSELYSINE, PSICOSELYSINE	
TRANS-RXN0-417	N<sup>6</sup>-(D-fructosyl)-L-lysine<sub>[periplasm]</sub>  &rarr;  N<sup>6</sup>-(D-fructosyl)-L-lysine<sub>[cytosol]</sub>	FRUCTOSELYSINE	
TRANS-RXN0-418	N<sup>6</sup>-(D-psicosyl)-L-lysine<sub>[periplasm]</sub>  &rarr;  N<sup>6</sup>-(D-psicosyl)-L-lysine<sub>[cytosol]</sub>	PSICOSELYSINE	
TRANS-RXN-129	Na<SUP>+</SUP><sub>[cytosol]</sub> + 2 H<SUP>+</SUP><sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[periplasm]</sub> + 2 H<SUP>+</SUP><sub>[cytosol]</sub>	PROTON, NA+	
TRANS-RXN-101	Na<SUP>+</SUP><sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	PROTON, NA+	
TRANS-RXN-189	Na<SUP>+</SUP><sub>[in]</sub>  &rarr;  Na<SUP>+</SUP><sub>[out]</sub>	NA+	
TRANS-RXN-214	Na<SUP>+</SUP><sub>[in]</sub> + NADH + a ubiquinone + H<SUP>+</SUP>  &rarr;  Na<SUP>+</SUP><sub>[out]</sub> + NAD<sup>+</sup> + an ubiquinol	Ubiquinones, Ubiquinols, PROTON, NA+, NAD, NADH	
TRANS-RXN-117	Na<SUP>+</SUP><sub>[periplasm]</sub> + (<i>R</i>)-pantothenate<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + (<i>R</i>)-pantothenate<sub>[cytosol]</sub>	PANTOTHENATE, NA+	
TRANS-RXN0-235	Na<SUP>+</SUP><sub>[periplasm]</sub> + 2,3-dioxo-L-gulonate<sub>[periplasm]</sub>  &rarr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + 2,3-dioxo-L-gulonate<sub>[cytosol]</sub>	CPD-334, NA+	
TRANS-RXN-125	Na<SUP>+</SUP><sub>[periplasm]</sub> + L-alanine<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-alanine<sub>[cytosol]</sub>	L-ALPHA-ALANINE, NA+	
TRANS-RXN-126	Na<SUP>+</SUP><sub>[periplasm]</sub> + L-isoleucine<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-isoleucine<sub>[cytosol]</sub>	ILE, NA+	
TRANS-RXN-126B	Na<SUP>+</SUP><sub>[periplasm]</sub> + L-leucine<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-leucine<sub>[cytosol]</sub>	LEU, NA+	
TRANS-RXN-118	Na<SUP>+</SUP><sub>[periplasm]</sub> + L-proline<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-proline<sub>[cytosol]</sub>	PRO, NA+	
RXN0-4083	Na<SUP>+</SUP><sub>[periplasm]</sub> + L-serine<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-serine<sub>[cytosol]</sub>	SER, NA+	
TRANS-RXN-126A	Na<SUP>+</SUP><sub>[periplasm]</sub> + L-valine<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + L-valine<sub>[cytosol]</sub>	VAL, NA+	
TRANS-RXN-94A	Na<SUP>+</SUP><sub>[periplasm]</sub> + melibiose<sub>[periplasm]</sub>  &harr;  Na<SUP>+</SUP><sub>[cytosol]</sub> + melibiose<sub>[cytosol]</sub>	MELIBIOSE, NA+	
RXN-13947	NAD(P)<sup>+</sup> + H<SUB>2</SUB>  &harr;  NAD(P)H + H<SUP>+</SUP>	HYDROGEN-MOLECULE, PROTON, NAD-P-OR-NOP, NADH-P-OR-NOP	
RXN-16333	NAD(P)<sup>+</sup><SUB>[in]</SUB> + H<SUP>+</SUP><SUB>[in]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  NAD(P)H<SUB>[in]</SUB>	PROTON, NAD-P-OR-NOP, NADH-P-OR-NOP	
RXN-10745	NAD(P)H + H<SUP>+</SUP> + oxygen  &rarr;  hydrogen peroxide + NAD(P)<sup>+</sup>	PROTON, HYDROGEN-PEROXIDE, NAD-P-OR-NOP, NADH-P-OR-NOP, OXYGEN-MOLECULE	
RXN-19671	NAD(P)H + phylloquinone + H<SUP>+</SUP>  &rarr;  NAD(P)<sup>+</sup> + phylloquinol	PROTON, NAD-P-OR-NOP, NADH-P-OR-NOP, CPD-12831, 2-METHYL-3-PHYTYL-14-NAPHTHOQUINONE	
RXN-13872	NAD<sup>+</sup>  &rarr;  cyclic ADP-ribose + nicotinamide	CPD-14880, NAD, NIACINAMIDE	
RXN-16772	NAD<sup>+</sup> + a reduced unknown electron carrier  =  1,2-dihydro-&beta;-NAD + an oxidized unknown electron carrier + H<SUP>+</SUP>	CPD-18088, Donor-H2, PROTON, NAD	
RXN-16771	NAD<sup>+</sup> + a reduced unknown electron carrier  =  1,6-dihydro-&beta;-NAD + an oxidized unknown electron carrier + H<SUP>+</SUP>	CPD-18087, Donor-H2, PROTON, NAD	
HYDROGEN-DEHYDROGENASE-RXN	NAD<sup>+</sup> + H<SUB>2</SUB>  &harr;  NADH + H<SUP>+</SUP>	HYDROGEN-MOLECULE, PROTON, NAD, NADH	
NADNUCLEOSID-RXN	NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  ADP-D-ribose + nicotinamide + H<SUP>+</SUP>	ADENOSINE_DIPHOSPHATE_RIBOSE, WATER, PROTON, NAD, NIACINAMIDE	
RXN-13859	NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  ADP-D-ribose + nicotinamide + H<SUP>+</SUP>	ADENOSINE_DIPHOSPHATE_RIBOSE, WATER, PROTON, NAD, NIACINAMIDE	
NADPYROPHOSPHAT-RXN	NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  AMP + &beta;-nicotinamide D-ribonucleotide + 2 H<SUP>+</SUP>	NICOTINAMIDE_NUCLEOTIDE, AMP, WATER, PROTON, NAD	
PYRNUTRANSHYDROGEN-RXN	NAD<sup>+</sup> + NADPH  &rarr;  NADH + NADP<sup>+</sup>	NAD, NADH, NADP, NADPH	
RXN-5802	NAD<sup>+</sup><sub>[extracellular space]</sub>  &rarr;  NAD<sup>+</sup><sub>[periplasm]</sub>	NAD	
RXN0-5248	NAD<sup>+</sup><SUB>[in]</SUB> + H<SUP>+</SUP><SUB>[in]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  NADH<SUB>[in]</SUB>	PROTON, NAD, NADH	
RXN-16768	NADH  =  1,2-dihydro-&beta;-NAD	CPD-18088, NADH	
RXN-16767	NADH  =  1,6-dihydro-&beta;-NAD	CPD-18087, NADH	
1.6.99.5-RXN	NADH + an electron-transfer quinone + H<SUP>+</SUP>  =  NAD<sup>+</sup> + an electron-transfer quinol	ETR-Quinols, ETR-Quinones, PROTON, NAD, NADH	
NADH-DEHYDROGENASE-RXN	NADH + an oxidized unknown electron carrier + H<SUP>+</SUP>  &harr;  NAD<sup>+</sup> + a reduced unknown electron carrier	Donor-H2, PROTON, NAD, NADH	
RXN-12754	NADH + H<sub>2</sub>O  &rarr;  (<i>R</i>)-NADHX	CPD0-2472, WATER, NADH	
RXN-12753	NADH + H<sub>2</sub>O  &rarr;  (<i>S</i>)-NADHX	CPD-653, WATER, NADH	
RXN0-4401	NADH + H<sub>2</sub>O  &rarr;  AMP + reduced &beta;-nicotinamide D-ribonucleotide + 2 H<SUP>+</SUP>	AMP, WATER, PROTON, NADH, NMNH	
RXN-14691	NADH + H<SUP>+</SUP> + oxygen  &rarr;  hydrogen peroxide + NAD<sup>+</sup>	PROTON, HYDROGEN-PEROXIDE, NAD, NADH, OXYGEN-MOLECULE	
NADH-DEHYDROG-A-RXN	NADH<SUB>[in]</SUB> + a ubiquinone<SUB>[membrane]</SUB> + 5 H<SUP>+</SUP><SUB>[in]</SUB>  &harr;  NAD<sup>+</sup><SUB>[in]</SUB> + an ubiquinol<SUB>[membrane]</SUB> + 4 H<SUP>+</SUP><SUB>[out]</SUB>	Ubiquinones, Ubiquinols, PROTON, NAD, NADH	
RXN-13971	NADP<sup>+</sup>  &rarr;  2'-phospho-cyclic ADP-ribose + nicotinamide	CPD-15008, NADP, NIACINAMIDE	
RXN-16769	NADP<sup>+</sup> + a reduced unknown electron carrier  =  1,2-dihydro-&beta;-NADP + an oxidized unknown electron carrier + H<SUP>+</SUP>	CPD-18085, Donor-H2, PROTON, NADP	
RXN-16770	NADP<sup>+</sup> + a reduced unknown electron carrier  =  1,6-dihydro-&beta;-NADP + an oxidized unknown electron carrier + H<SUP>+</SUP>	CPD-18084, Donor-H2, PROTON, NADP	
1.12.1.3-RXN	NADP<sup>+</sup> + H<SUB>2</SUB>  &harr;  NADPH + H<SUP>+</SUP>	HYDROGEN-MOLECULE, PROTON, NADP, NADPH	
RXN-5822	NADP<sup>+</sup> + H<sub>2</sub>O  &rarr;  NAD<sup>+</sup> + phosphate	WATER, NAD, NADP, Pi	
RXN-924	NADP<sup>+</sup><SUB>[in]</SUB> + H<SUP>+</SUP><SUB>[in]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  NADPH<SUB>[in]</SUB>	PROTON, NADP, NADPH	
RXN-19772	NADP<sup>+</sup><SUB>[out]</SUB> + H<SUP>+</SUP><SUB>[out]</SUB> + 2 e<SUP>-</SUP><SUB>[membrane]</SUB>  &rarr;  NADPH<SUB>[out]</SUB>	PROTON, NADP, NADPH	
RXN-16765	NADPH  &rarr;  1,2-dihydro-&beta;-NADP	CPD-18085, NADPH	
RXN-16766	NADPH  =  1,6-dihydro-&beta;-NADP	CPD-18084, NADPH	
RXN-20456	NADPH + H<sub>2</sub>O  &rarr;  (<i>R</i>)-NADPHX	CPD-14133, WATER, NADPH	
RXN-20457	NADPH + H<sub>2</sub>O  &rarr;  (<i>S</i>)-NADPHX	CPD0-2474, WATER, NADPH	
RXN-7703	NADPH + H<sub>2</sub>O  &rarr;  NADH + phosphate	WATER, NADH, NADPH, Pi	
TRANS-RXN0-277	NADPH + NAD<sup>+</sup> + H<SUP>+</SUP><sub>[cytosol]</sub>  &larr;  NADP<sup>+</sup> + NADH + H<SUP>+</SUP><sub>[periplasm]</sub>	PROTON, NAD, NADH, NADP, NADPH	
TRANS-RXN-350	nalidixate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &harr;  nalidixate<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	PROTON, CPD-21025	
TRANS-RXN-363	nalidixate<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  nalidixate<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	PROTON, CPD-21025	
RXN-14999	naphthalene + hydrogencarbonate  &rarr;  2-naphthoate + H<sub>2</sub>O	CPD-15898, WATER, HCO3, NAPHTHALENE	
NAPHTHALENE-12-DIOXYGENASE-RXN	naphthalene + NADH + H<SUP>+</SUP> + oxygen  &rarr;  (1<i>R</i>,2<i>S</i>)-1,2-dihydronaphthalene-1,2-diol + NAD<sup>+</sup>	CIS-12-DIHYDRONAPHTHALENE-12-DIOL, PROTON, NAD, NADH, NAPHTHALENE, OXYGEN-MOLECULE	
RXN-8612	naphthalene-1,2-diol + oxygen  &rarr;  2-hydroxychromene-2-carboxylate + H<SUP>+</SUP>	CPDN-384, PROTON, NAPHTHALENE-12-DIOL, OXYGEN-MOLECULE	
RXN-20303	naphthomycin E + chloride + FADH<SUB>2</SUB> + oxygen  &rarr;  naphthomycin A + FAD + 2 H<sub>2</sub>O	CL-, FAD, FADH2, WATER, CPD-21917, CPD-21922, OXYGEN-MOLECULE	
RXN-15107	narbomycin + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  neopikromycin + 2 an oxidized ferredoxin [iron-sulfur] cluster + H<sub>2</sub>O	WATER, PROTON, CPD-13834, CPD-15997, OXYGEN-MOLECULE	
RXN-15099	narbomycin + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  pikromycin + 2 an oxidized ferredoxin [iron-sulfur] cluster + H<sub>2</sub>O	WATER, PROTON, CPD-13834, OXYGEN-MOLECULE, CPD-13835	
RXN-13812	narcotine hemiacetal + NAD<sup>+</sup>  &rarr;  noscapine + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH, CPD-14833, CPD-14834	
APIGNAR-RXN	naringenin chalcone  &rarr;  (2<i>S</i>)-naringenin	NARINGENIN-CMPD, CPD-20012	
RXN-7820	naringenin chalcone + prenyl diphosphate  &rarr;  desmethylxanthohumol + diphosphate + H<SUP>+</SUP>	CPD-7120, PPI, PROTON, CPD-20012, CPD-4211	
RXN-16248	naringin + H<sub>2</sub>O  &rarr;  prunin + &beta;-L-rhamnopyranose	CPD0-1112, WATER, NARINGIN, NARINGENIN-7-O-BETA-D-GLUCOSIDE	
RXN0-7297	NarL-P<SUP>asp59</SUP> + H<sub>2</sub>O  &rarr;  NarL + phosphate + H<SUP>+</SUP>	WATER, PROTON, Pi	
RXN-13146	neamine + 2-oxoglutarate  &harr;  6'-dehydroparomamine + L-glutamate	2-KETOGLUTARATE, CPD-14155, GLT, CPD-14137	
RXN-13203	neamine + 5-phospho-&alpha;-D-ribose 1-diphosphate  &rarr;  5''-phosphoribostamycin + diphosphate	CPD-14178, PRPP, PPI, CPD-14137	
