ID	Name	Matches	
RXN-17081	UDP-4-amino-4,6-dideoxy-<em>N</em>-acetyl-&beta;-<small>L</small>-idosamine + acetyl-CoA  &rarr;  UDP-2,4-diacetamido-2,4,6-trideoxy-&beta;-L-idopyranose + coenzyme A + H<SUP>+</SUP>	PWY-7719	
RXN-9999	UDP-4-amino-4,6-dideoxy-<i>N</i>-acetyl-&beta;-L-altrosamine + 2-oxoglutarate  &harr;  UDP-2-acetamido-2,6-dideoxy-&beta;-L-<i>arabino</i>-hex-4-ulose + L-glutamate	PWY-6143	
RXN-10000	UDP-4-amino-4,6-dideoxy-<i>N</i>-acetyl-&beta;-L-altrosamine + acetyl-CoA  &rarr;  UDP-2,4-diacetamido-2,4,6-trideoxy-&beta;-L-altropyranose + coenzyme A + H<SUP>+</SUP>	PWY-6143	
RXN0-1863	UDP-4-amino-4-deoxy-&beta;-L-arabinopyranose + 2-oxoglutarate  &harr;  UDP-&beta;-L-threo-pentapyranos-4-ulose + L-glutamate	PWY0-1338	
RXN0-1862	UDP-4-amino-4-deoxy-&beta;-L-arabinopyranose + a 10-formyltetrahydrofolate  &rarr;  UDP-4-deoxy-4-formamido-&beta;-L-arabinopyranose + a tetrahydrofolate + H<SUP>+</SUP>	PWY0-1338	
RXN-10740	UDP-4-dehydro-&beta;-L-rhamnose + NADPH + H<SUP>+</SUP>  &rarr;  UDP-&beta;-L-rhamnose + NADP<sup>+</sup>	PWY-3261, PWY-5114	
RXN-18332	UDP-4-dehydro-6-deoxy-&alpha;-D-glucose  &harr;  UDP-4-dehydro-&beta;-L-rhamnose	PWY-3261, PWY-5114	
RXN0-3521	UDP-4-deoxy-4-formamido-&beta;-L-arabinopyranose + <i>di-trans,octa-cis</i>-undecaprenyl phosphate  &rarr;  4-deoxy-4-formamido-&alpha;-L-arabinopyranosyl <i>ditrans,octacis</i>-undecaprenyl phosphate + UDP	PWY0-1338	
RXN-18069	UDP-6-deoxy-5,6-ene-<i>N</i>-acetyl-D-glucosamine  &harr;  UDP-6-deoxy-5,6-ene-GalNAc	PWY-7821	
RXN-13574	UDP-<i>N,N'</i>-diacetylbacillosamine + H<sub>2</sub>O  &rarr;  2,4-diacetamido-2,4,6-trideoxy-&alpha;-D-mannopyranose + UDP + H<SUP>+</SUP>	PWY-7131	
RXN-14769	UDP-<i>N</i>-acetyl-&alpha;-D-fucosamine + NAD(P)<sup>+</sup>  &larr;  UDP-2-acetamido-2,6-dideoxy-&alpha;-D-<i>xylo</i>-hex-4-ulose + NAD(P)H + H<SUP>+</SUP>	PWY-7332, PWY-7333	
RXN-18044	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + (Rib-ol)-P-Glc-AATGal-PP-undecaprenol  &rarr;  GalNAc-(Rib-ol)-P-Glc-AATGal-PP-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7818	
RXN-14571	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + <i>di-trans,octa-cis</i>-undecaprenyl phosphate  &rarr;  UMP + <i>N</i>-acetyl-&alpha;-D-galactosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol	PWY-7820	
RXN-13274	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + <i>N,N'</i>-diacetyl-&alpha;-D-bacillosaminyl-diphospho-<i>tri-trans,hepta-cis</i>-undecaprenol  &rarr;  <i>N</i>-acetyl-D-galactosaminyl-&alpha;-(1&rarr;3)-<i>N,N'</i>-diacetyl-&alpha;-D-bacillosaminyl-diphospho-<i>tri-trans,hepta-cis</i>-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7031	
RXN-14560	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + <i>N</i>-acetyl-&alpha;-D-galactosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol  &rarr;  <i>N</i>-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-galactosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7290	
RXN-18065	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + <i>N</i>-acetyl-&alpha;-D-galactosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol  &rarr;  <i>N</i>-acetyl-&alpha;-D-galactosaminyl-(1&rarr;6)-<i>N</i>-acetyl-&alpha;-D-galactosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7820	
RXN-13275	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + <i>N</i>-acetyl-D-galactosaminyl-&alpha;-(1&rarr;3)-<i>N,N'</i>-diacetyl-&alpha;-D-bacillosaminyl-diphospho-<i>tri-trans,hepta-cis</i>-undecaprenol  &rarr;  <i>N</i>-acetyl-D-galactosaminyl-&alpha;-(1&rarr;4)-<i>N</i>-acetyl-D-galactosaminyl-&alpha;-(1&rarr;3)-<i>N</i>,<i>N</i>'-diacetyl-&alpha;-D-bacillosaminyl-diphospho-<i>tritrans,heptacis</i>-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7031	
2.4.1.174-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a 3-<i>O</i>-[&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein]  &rarr;  a 3-<i>O</i>-[&beta;-D-GalNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein] + UDP + H<SUP>+</SUP>	PWY-6566, PWY-6569, PWY-6571	
RXN-16325	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a 3-<i>O</i>-[&beta;-D-GlcA-(1&rarr;3)-&beta;-D-GalNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein]  &rarr;  a 3-<i>O</i>-[&beta;-D-GalNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-GalNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein] + UDP + H<SUP>+</SUP>	PWY-6566, PWY-6569, PWY-6571	
RXN-19398	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a 3-<i>O</i>-[<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;4)-&alpha;-D-mannosyl)]-(Ser/Thr)-[protein]  &rarr;  a 3-<i>O</i>-[<i>N</i>-acetyl-&beta;-D-galactosaminyl-(1&rarr;3)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;4)-&alpha;-D-mannosyl]-(Ser/Thr)-[protein] + UDP + H<SUP>+</SUP>	PWY-7979	
RXN-18274	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a ganglioside GD3  &rarr;  a ganglioside GD2 + UDP + H<SUP>+</SUP>	PWY-7836, PWY-7835	
2.4.1.92-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a ganglioside GM3  &rarr;  a ganglioside GM2 + UDP + H<SUP>+</SUP>	PWY-7836, PWY-7835	
RXN-18294	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a ganglioside GT3  &rarr;  a ganglioside GT2 + UDP + H<SUP>+</SUP>	PWY-7836, PWY-7835	
2.4.1.88-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a globotetraosylceramide  &rarr;  Forssman globoside + UDP + H<SUP>+</SUP>	PWY-7838, PWY-7835	
2.4.1.79-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a globotriosylceramide  &rarr;  a globotetraosylceramide + UDP + H<SUP>+</SUP>	PWY-7838, PWY-7835	
RXN-18271	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a lactosylceramide  &rarr;  a ganglioside GA2 + UDP + H<SUP>+</SUP>	PWY-7836, PWY-7835	
2.4.1.41-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + a [glycoprotein]-(L-serine/L-threonine)  &rarr;  an <i>N</i>-acetyl-&alpha;-D-galactosalaminyl-[glycoprotein] + UDP + H<SUP>+</SUP>	PWY-7433, PWY-7435	
RXN-18242	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + an H type 1 histo-blood group antigen  &rarr;  an A type 1 histo-blood group antigen + UDP + H<SUP>+</SUP>	PWY-7832	
RXN-18243	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + an H type 2 histo-blood group antigen  &rarr;  an A type 2 histo-blood group antigen + UDP + H<SUP>+</SUP>	PWY-7831	
RXN-18045	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + GalNAc-(Rib-ol)-P-Glc-AATGal-PP-undecaprenol  &rarr;  GalNAc-GalNAc-(Rib-ol)-P-Glc-AATGal-PP-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7818	
RXN-18059	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  GalNAc-P-Glc-GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + UMP + H<SUP>+</SUP>	PWY-7819	
RXN-18057	UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine + Gro-P-ManNAc-GlcNAc-PP-undecaprenol  &rarr;  GalNAc-P-Gro-P-ManNAc-GlcNAc-PP-undecaprenol + UMP + H<SUP>+</SUP>	PWY-7819	
UDP-N-ACETYLGLUCOSAMINE-4-EPIMERASE-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine  &harr;  UDP-<i>N</i>-acetyl-&alpha;-D-galactosamine	PWY-7332, PWY-7820, PWY-5512, PWY-5514	
UDPGLCNACEPIM-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine  &harr;  UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine	ECASYN-PWY, PWY-7819, TEICHOICACID-PWY, PWY-7815, PWY-7816, PWY-7332, PWY-7335	
RXN-13252	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine  &rarr;  UDP-2-acetamido-2,6-dideoxy-&alpha;-D-<i>xylo</i>-hex-4-ulose + H<sub>2</sub>O	PWY-7467, PWY-7332, PWY-7028, PWY-7333, PWY-7334, PWY-7842	
RXN-9998	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine  &rarr;  UDP-2-acetamido-2,6-dideoxy-&beta;-L-<i>arabino</i>-hex-4-ulose + H<sub>2</sub>O	PWY-7719, PWY-6143, PWY-7332, PWY-7330, PWY-7331	
RXN-18068	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine  &rarr;  UDP-6-deoxy-5,6-ene-<i>N</i>-acetyl-D-glucosamine + H<sub>2</sub>O	PWY-7821	
RXN8J2-1	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + (<i>S</i>)-malate  &rarr;  (<i>S</i>)-malyl <i>N</i>-acetyl-&alpha;-D-glucosaminide + UDP + H<SUP>+</SUP>	PWY8J2-1	
RXN-6501	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + 1D-<i>myo</i>-inositol 3-monophosphate  &rarr;  1-<i>O</i>-(2-acetamido-2-deoxy-&alpha;-D-glucopyranosyl)-1D-<i>myo</i>-inositol 3-phosphate + UDP + H<SUP>+</SUP>	PWY1G-0	
1.1.1.136-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + 2 NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  UDP-<i>N</i>-acetyl-&alpha;-D-glucosaminouronate + 2 NADH + 3 H<SUP>+</SUP>	PWY-7332, PWY-7090, PWY-7336	
RXN-13122	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + 2-deoxystreptamine  &rarr;  2'-<i>N</i>-acetylparomamine + UDP + H<SUP>+</SUP>	PWY-7000, PWY-7014, PWY-7022, PWY-7020, PWY-7021	
RXN-13209	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + 5-ribosylparomamine  &rarr;  2'''-acetyl-6'''-hydroxyparomomycin + UDP + H<SUP>+</SUP>	PWY-7018	
RXN-18036	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + <i>di-trans,octa-cis</i>-undecaprenyl phosphate  &rarr;  <i>N</i>-acetyl-&alpha;-D-glucosaminyl-phospho-<i>ditrans,octacis</i>-undecaprenol + UDP	PWY-7817	
GLCNACPTRANS-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + <i>di-trans,octa-cis</i>-undecaprenyl phosphate  &rarr;  <i>N</i>-acetyl-&alpha;-D-glucosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol + UMP	PWY-7530, PWY-7290, PWY-7905, ECASYN-PWY, PWY-7819, TEICHOICACID-PWY, PWY-7815, PWY-7816	
RXN-18072	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + <i>N</i>-acetyl-tunicaminyl-uracil  &rarr;  <i>N</i>-acetyl-D-glucosaminyl-<i>N</i>-acetyl-tunicaminyl-uracil + UDP + H<SUP>+</SUP>	PWY-7821	
RXN-6380	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + <i>trans,octacis</i>-decaprenyl phosphate  &rarr;  N-acetyl-&alpha;-D-glucosaminyl-diphospho-trans,octacis-decaprenol + UMP	PWY-6397, PWY-6404	
RXN-19008	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a &beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&alpha;-D-Man-(1&rarr;6)]-[&beta;-D-Xyl-(1&rarr;2)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc-<i>N</i>-Asn-[protein]  &rarr;  a &beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-[&beta;-D-Xyl-(1&rarr;2)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein] + UDP + H<SUP>+</SUP>	PWY-7920	
UDPNACETYLGLUCOSAMACYLTRANS-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a (3<i>R</i>)-3-hydroxytetradecanoyl-[acp]  &rarr;  UDP-3-<i>O</i>-[(3<i>R</i>)-3-hydroxymyristoyl]-<i>N</i>-acetyl-&alpha;-D-glucosamine + acyl-carrier protein	NAGLIPASYN-PWY, KDO-NAGLIPASYN-PWY, LPSSYN-PWY	
RXN-18948	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a 3-<i>O</i>-(&alpha;-D-mannosyl)-(Ser/Thr)-[protein]  &rarr;  a 3-<i>O</i>-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-mannosyl]-(Ser/Thr)-[protein] + UDP + H<SUP>+</SUP>	PWY-7922	
RXN-19399	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a 3-<i>O</i>-(&alpha;-D-mannosyl)-(Ser/Thr)-[protein]  &rarr;  a 3-<i>O</i>-[<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;4)-&alpha;-D-mannosyl)]-(Ser/Thr)-[protein] + UDP + H<SUP>+</SUP>	PWY-7979	
2.4.1.224-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a 3-<i>O</i>-[&beta;-D-GlcA-(1&rarr;3)-&alpha;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein]  &rarr;  a 3-<i>O</i>-[&alpha;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&alpha;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein] + UDP + H<SUP>+</SUP>	PWY-6564, PWY-6558	
2.4.1.223-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a 3-<i>O</i>-[&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein]  &rarr;  a 3-<i>O</i>-[&alpha;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcA-(1&rarr;3)-&beta;-D-Gal-(1&rarr;3)-&beta;-D-Gal-(1&rarr;4)-&beta;-D-Xyl]-L-seryl-[protein] + UDP + H<SUP>+</SUP>	PWY-6564, PWY-6558	
RXN-18949	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a 3-<i>O</i>-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-mannosyl]-(Ser/Thr)-[protein]  &rarr;  a 3-<i>O</i>-{&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;6)-]-&alpha;-D-mannosyl}-(Ser/Thr)-[protein] + UDP + H<SUP>+</SUP>	PWY-7922	
2.7.8.15-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a dolichyl phosphate  &rarr;  <i>N</i>-acetyl-&alpha;-D-glucosaminyl-diphosphodolichol + UMP	MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	
2.4.1.206-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a lactosylceramide  &rarr;  a lactotriaosylceramide + UDP + H<SUP>+</SUP>	PWY-7839, PWY-7841, PWY-7835	
RXN-18307	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a neolactohexaosylceramide  &rarr;  a neolactoheptaosylceramide + UDP + H<SUP>+</SUP>	PWY-7841, PWY-7835	
2.4.1.163-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a neolactotetraosylceramide  &rarr;  a neolactopentaosylceramide + UDP + H<SUP>+</SUP>	PWY-7841, PWY-7835	
2.4.1.149-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a type 2 histo-blood group antigen precursor disaccharide  &rarr;  an <i>N</i>-acetyl-&beta;-D-glucosaminyl-(1,3)-&beta;-D-galactosyl-(1,4)-<i>N</i>-acetyl-&beta;-D-glucosaminyl-R + UDP + H<SUP>+</SUP>	PWY-7837, PWY-7434	
RXN-15205	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a [glycoprotein]-(L-serine/L-threonine)  &rarr;  UDP + an <i>N</i>-acetyl-&beta;-D-glucosaminyl-[glycoprotein] + H<SUP>+</SUP>	PWY-7437	
2.4.1.155-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + a {&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein]  &rarr;  a {&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;6)]-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein] + UDP + H<SUP>+</SUP>	PWY-7426	
RXN-15652	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + acetyl-CoA  &rarr;  4-<i>O</i>-acetyl-UDP-<i>N</i>-acetylglucosamine + coenzyme A	PWY-7529, PWY-6145	
2.4.1.147-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + an <i>N</i>-acetyl-&alpha;-D-galactosalaminyl-[glycoprotein]  &rarr;  core 3 + UDP + H<SUP>+</SUP>	PWY-7435	
2.4.1.150-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + an i antigen  &rarr;  a &beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;6)]-&beta;-D-Gal-(1&rarr;4)-&beta;-D-GlcNAc-R + UDP + H<SUP>+</SUP>	PWY-7837, PWY-7434	
2.4.1.102-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + core 1  &rarr;  core 2 + UDP + H<SUP>+</SUP>	PWY-7433	
2.4.1.146-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + core 2  &rarr;  O-3-{<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;3)-&beta;-D-galactosyl-(1&rarr;3)-[<i>N</i>-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-<i>N</i>-acetyl-&alpha;-D-galactosaminyl}-L-seryl/threonyl-[protein] + UDP + H<SUP>+</SUP>	PWY-7433	
2.4.1.148-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + core 3  &rarr;  core 4 + UDP + H<SUP>+</SUP>	PWY-7435	
RXN-19737	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + core oligosaccharide-lipid A (<i>E. coli</i> K-12 core type) (no GlcNAc)  &rarr;  core oligosaccharide-lipid A (<i>E. coli</i> K-12 core type) + UDP + H<SUP>+</SUP>	LIPA-CORESYN-PWY, LPSSYN-PWY	
RXN-9987	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + H<sub>2</sub>O  &rarr;  <i>N</i>-acetyl-&alpha;-D-mannosamine + UDP + H<SUP>+</SUP>	PWY-6138, PWY-6139, PWY-6145	
2.4.1.143-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + Man<sub>3</sub>GlcNAc<sub>3</sub>-[protein]  &rarr;  Man<sub>3</sub>GlcNAc<sub>4</sub>-[protein] + UDP + H<SUP>+</SUP>	PWY-7920, PWY-7426	
2.4.1.144-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + Man<sub>3</sub>GlcNAc<sub>4</sub>-[protein]  &rarr;  a {&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-[&beta;-D-GlcNAc-(1&rarr;4)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein] + UDP + H<SUP>+</SUP>	PWY-7426	
2.4.1.145-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + Man<sub>3</sub>GlcNAc<sub>4</sub>-[protein]  &rarr;  a {&beta;-D-GlcNAc-(1&rarr;2)-[&beta;-D-GlcNAc-(1&rarr;4)]-&alpha;-D-Man-(1&rarr;3)-[&beta;-D-GlcNAc-(1&rarr;2)-&alpha;-D-Man-(1&rarr;6)]-&beta;-D-Man-(1&rarr;4)-&beta;-D-GlcNAc-(1&rarr;4)-&beta;-D-GlcNAc}-<i>N</i>-Asn-[protein] + UDP + H<SUP>+</SUP>	PWY-7426	
2.4.1.101-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + Man<sub>5</sub>GlcNAc<sub>2</sub>-[protein] (isomer 5A<sub>1,2</sub>)  &rarr;  Man<sub>5</sub>GlcNAc<sub>3</sub>-[protein] + UDP + H<SUP>+</SUP>	PWY-7920, PWY-7426	
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + phospho<i>enol</i>pyruvate  &rarr;  UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine-enolpyruvate + phosphate	PWY0-1261, PEPTIDOGLYCANSYN-PWY, PWY-5265, PWY-6385, PWY-6471, PWY-6470, PWY-6387, PWY-6386, PWY-7953	
RXN-13176	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + ribostamycin  &rarr;  2'''-acetyl-6'''-deamino-6'''-hydroxyneomycin C + UDP + H<SUP>+</SUP>	PWY-7016, PWY-7021	
CHITIN-SYNTHASE-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine + [1,4-(<i>N</i>-acetyl-&beta;-D-glucosaminyl)]<sub>n</sub>  &rarr;  UDP + [1,4-(<i>N</i>-acetyl-&beta;-D-glucosaminyl)]<sub>(n+1)</sub>	PWY-6981	
RXN-16259	UDP-<i>N</i>-acetyl-&alpha;-D-glucosaminouronate  &rarr;  UDP-<i>N</i>-acetyl-&alpha;-D-galactosaminouronate	PWY-7332, PWY-7336	
RXN-13585	UDP-<i>N</i>-acetyl-&alpha;-D-glucosaminouronate + NAD<sup>+</sup>  &rarr;  UDP-2-acetamido-2-deoxy-&alpha;-D-<i>ribo</i>-hex-3-uluronate + NADH + H<SUP>+</SUP>	PWY-7332, PWY-7090	
UDPMANNACADEHYDROG-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine + 2 NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminuronate + 2 NADH + 3 H<SUP>+</SUP>	ECASYN-PWY, PWY-7332, PWY-7335	
TEICHOICSYN2-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-mannosamine + <i>N</i>-acetyl-&alpha;-D-glucosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol  &rarr;  ManNAc-GlcNAc-PP-undecaprenol + UDP + H<SUP>+</SUP>	PWY-7819, TEICHOICACID-PWY, PWY-7815, PWY-7816	
UDPMANACATRANS-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-mannosaminuronate + <i>N</i>-acetyl-&alpha;-D-glucosaminyldiphospho-<i>ditrans,octacis</i>-undecaprenol  &rarr;  <i>N</i>-acetyl-&beta;-D-mannosaminuronyl-(1&rarr;4)-N-acetyl-&alpha;-D-glucosaminyl-diphospho-<i>ditrans,octacis</i>-undecaprenol + UDP + H<SUP>+</SUP>	ECASYN-PWY	
RXN0-2361	UDP-<i>N</i>-acetyl-&alpha;-D-muramate + L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-diaminopimelate + ATP  &rarr;  UDP-<I>N</I>-acetyl-&alpha;-D-muramoyl-L-alanyl-&gamma;-D-glutamyl-<I>meso</I>-2,6-diaminopimelate + ADP + phosphate + H<SUP>+</SUP>	PWY0-1261, PWY-7883	
UDPNACETYLMURAMATEDEHYDROG-RXN	UDP-<i>N</i>-acetyl-&alpha;-D-muramate + NADP<sup>+</sup>  &larr;  UDP-<i>N</i>-acetyl-&alpha;-D-glucosamine-enolpyruvate + NADPH + H<SUP>+</SUP>	PWY0-1261, PEPTIDOGLYCANSYN-PWY, PWY-5265, PWY-6385, PWY-6471, PWY-6470, PWY-6387, PWY-6386, PWY-7953	
